DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PL,2021,1957763,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2005,712420.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2006,682607.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2007,655807.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2008,629937.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2009,608996.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2010,591797.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2011,584024,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2012,580521,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2013,571884,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2014,563404,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2015,553108,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2016,545132,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2017,538556,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2018,537290,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2019,538705,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2020,550444,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,PT,2021,563793,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2005,1670893.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2006,1588700.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2007,1582644.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2008,1478476.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2009,1397944.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2010,1386794.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2011,1371513,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2012,1350389,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2013,1273671,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2014,1193062,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2015,1128713,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2016,1079744,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2017,1047613,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2018,1026812,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2019,1016105,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2020,1001902,e
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RO,2021,1005225,e
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2005,512981.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2006,508756.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2007,503650.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2008,497437.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2009,488014.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2010,473427.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2011,449416,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2012,442846,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2013,432566,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2014,423886,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2015,418343,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2016,413379,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2017,404028,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2018,394065,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2019,381264,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2020,368293,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RS,2021,354930,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RU,2006,12404380.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RU,2007,12671085.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RU,2008,12764030.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RU,2009,12572538.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RU,2010,12256143.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RU,2011,12169457,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,RU,2014,9970877,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2005,522312.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2006,527268.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2007,541577.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2008,557526.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2009,580335.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2010,605453.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2011,632016,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2012,650862,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2013,667153,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2014,671940,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2015,671529,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2016,656448,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2017,640179,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2018,616919,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2019,597593,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2020,587699,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SE,2021,579464,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2005,142413.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2006,139164.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2007,135712.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2008,132379.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2009,133901.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2010,132119.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2011,127304,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2012,123223,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2013,117470,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2014,111679,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2015,107718,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2016,104500,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2017,102222,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2018,101073,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2019,101940,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2020,103089,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SI,2021,103658,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2005,448014.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2006,443987.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2007,438654.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2008,430866.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2009,423347.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2010,413348.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2011,403279,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2012,396204,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2013,387925,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2014,379845,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2015,367245,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2016,349965,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2017,332754,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2018,317782,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2019,302237,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2020,292244,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SK,2021,286207,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SM,2012,1468,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SM,2013,1459,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,SM,2018,1595,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2005,6462000.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2006,6448000.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2007,6406000.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2008,6240573.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2009,6256558.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2010,6280117.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2011,6267787,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2012,6224591,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2013,6186089,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2014,6214024,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2015,6263460,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2016,6314167,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2017,6365723,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2018,6456510,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2019,6547129,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2020,6624078,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,TR,2021,6663636,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UA,2006,3793941.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UA,2007,3873350.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UA,2008,3884537.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UA,2009,3801494.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UA,2010,3688815.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UA,2011,3564355,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UA,2012,3385823,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UA,2013,3232157,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UA,2014,3048638,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UA,2015,2740663,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UA,2016,2589921,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UA,2017,2451572,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UA,2018,2313510,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UA,2019,2200523,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UA,2020,2094913,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UK,2005,3889786.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UK,2006,3974569.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UK,2007,4047456.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UK,2008,4112987.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UK,2009,4143806.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UK,2010,4174576.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UK,2011,4251074,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UK,2012,4316200,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UK,2013,4323564,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UK,2014,4314134,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UK,2015,4304381,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UK,2016,4274219,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UK,2017,4230495,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UK,2018,4194671,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,UK,2019,4170514,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,XK,2016,168417,p
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,XK,2017,154376,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,XK,2018,155673,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,XK,2019,152483,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y20-24,XK,2020,147970,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AD,2005,6646.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AD,2006,6902.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AD,2007,7051.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AD,2008,7029.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AD,2009,6873.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AD,2010,6299.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AD,2011,5306,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AD,2012,5306,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AD,2013,4771,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AD,2019,4570,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2005,186344.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2006,183296.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2007,181739.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2008,185682.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2009,187358.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2010,192869.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2011,200418,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2012,205479,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2013,210862,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2014,214144,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2015,217850,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2016,224705,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2017,230218,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2018,234063,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2019,237378,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2020,237607,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AL,2021,235197,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AM,2006,254874.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AM,2007,263982.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AM,2008,273571.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AM,2009,282334.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AM,2010,291871.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AM,2015,276579,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AM,2016,276860,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AM,2017,273419,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AM,2018,264677,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AM,2019,251883,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AM,2020,235589,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2005,508901.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2006,516395.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2007,526912.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2008,540439.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2009,549651.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2010,555486.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2011,555080,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2012,552932,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2013,552540,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2014,559979,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2015,570027,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2016,587787,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2017,598504,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2018,603826,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2019,603708,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2020,601402,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AT,2021,595462,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AZ,2006,680400.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AZ,2007,698800.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AZ,2008,724000.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AZ,2009,762400.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AZ,2010,819979.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AZ,2011,843145,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AZ,2012,873093,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AZ,2013,898238,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AZ,2014,923572,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AZ,2015,936763,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AZ,2016,943591,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AZ,2017,941928,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AZ,2018,934198,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AZ,2019,916877,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y25-29,AZ,2020,899404,
