"COUNTRY,""Country"",""SERIES"",""Series"",""TIME"",""Time"",""Unit Code"",""Unit"",""PowerCode Code"",""PowerCode"",""Reference Period Code"",""Reference Period"",""Value"",""Flag Codes"",""Flags"""
"SWE,""Sweden"",""CNPNCU"",""2020 constant prices and NCU"",""2009"",""2009"",""SEK"",""Swedish Krona"",""0"",""Units"",""2020"",""2020"",391723.875908334,,"
"SWE,""Sweden"",""CNPNCU"",""2020 constant prices and NCU"",""2010"",""2010"",""SEK"",""Swedish Krona"",""0"",""Units"",""2020"",""2020"",396660.644475461,,"
"SWE,""Sweden"",""CNPNCU"",""2020 constant prices and NCU"",""2011"",""2011"",""SEK"",""Swedish Krona"",""0"",""Units"",""2020"",""2020"",402647.99968379,,"
"SWE,""Sweden"",""CNPNCU"",""2020 constant prices and NCU"",""2012"",""2012"",""SEK"",""Swedish Krona"",""0"",""Units"",""2020"",""2020"",411425.311617368,,"
"SWE,""Sweden"",""CNPNCU"",""2020 constant prices and NCU"",""2013"",""2013"",""SEK"",""Swedish Krona"",""0"",""Units"",""2020"",""2020"",415936.353542286,,"
"SWE,""Sweden"",""CNPNCU"",""2020 constant prices and NCU"",""2014"",""2014"",""SEK"",""Swedish Krona"",""0"",""Units"",""2020"",""2020"",420843.440855767,,"
"SWE,""Sweden"",""CNPNCU"",""2020 constant prices and NCU"",""2015"",""2015"",""SEK"",""Swedish Krona"",""0"",""Units"",""2020"",""2020"",427080.237256046,,"
"SWE,""Sweden"",""CNPNCU"",""2020 constant prices and NCU"",""2016"",""2016"",""SEK"",""Swedish Krona"",""0"",""Units"",""2020"",""2020"",433803.105362442,,"
"SWE,""Sweden"",""CNPNCU"",""2020 constant prices and NCU"",""2017"",""2017"",""SEK"",""Swedish Krona"",""0"",""Units"",""2020"",""2020"",436262.104982188,,"
"SWE,""Sweden"",""CNPNCU"",""2020 constant prices and NCU"",""2018"",""2018"",""SEK"",""Swedish Krona"",""0"",""Units"",""2020"",""2020"",438516.646542843,,"
"SWE,""Sweden"",""CNPNCU"",""2020 constant prices and NCU"",""2019"",""2019"",""SEK"",""Swedish Krona"",""0"",""Units"",""2020"",""2020"",443305.079242333,,"
"SWE,""Sweden"",""CNPNCU"",""2020 constant prices and NCU"",""2020"",""2020"",""SEK"",""Swedish Krona"",""0"",""Units"",""2020"",""2020"",449059.26735019,,"
"CHE,""Switzerland"",""CNPNCU"",""2020 constant prices and NCU"",""2005"",""2005"",""CHF"",""Swiss Franc"",""0"",""Units"",""2020"",""2020"",81857.7890254396,,"
"CHE,""Switzerland"",""CNPNCU"",""2020 constant prices and NCU"",""2006"",""2006"",""CHF"",""Swiss Franc"",""0"",""Units"",""2020"",""2020"",82114.2561520859,,"
"CHE,""Switzerland"",""CNPNCU"",""2020 constant prices and NCU"",""2007"",""2007"",""CHF"",""Swiss Franc"",""0"",""Units"",""2020"",""2020"",83110.7863606507,,"
"CHE,""Switzerland"",""CNPNCU"",""2020 constant prices and NCU"",""2008"",""2008"",""CHF"",""Swiss Franc"",""0"",""Units"",""2020"",""2020"",83537.3703599903,,"
"CHE,""Switzerland"",""CNPNCU"",""2020 constant prices and NCU"",""2009"",""2009"",""CHF"",""Swiss Franc"",""0"",""Units"",""2020"",""2020"",85214.7283858278,,"
"CHE,""Switzerland"",""CNPNCU"",""2020 constant prices and NCU"",""2010"",""2010"",""CHF"",""Swiss Franc"",""0"",""Units"",""2020"",""2020"",84826.18708731,,"
"CHE,""Switzerland"",""CNPNCU"",""2020 constant prices and NCU"",""2011"",""2011"",""CHF"",""Swiss Franc"",""0"",""Units"",""2020"",""2020"",85169.0445967479,,"
"CHE,""Switzerland"",""CNPNCU"",""2020 constant prices and NCU"",""2012"",""2012"",""CHF"",""Swiss Franc"",""0"",""Units"",""2020"",""2020"",86575.4210882634,,"
"CHE,""Switzerland"",""CNPNCU"",""2020 constant prices and NCU"",""2013"",""2013"",""CHF"",""Swiss Franc"",""0"",""Units"",""2020"",""2020"",87713.16209198,,"
"CHE,""Switzerland"",""CNPNCU"",""2020 constant prices and NCU"",""2014"",""2014"",""CHF"",""Swiss Franc"",""0"",""Units"",""2020"",""2020"",87869.6901889519,,"
"CHE,""Switzerland"",""CNPNCU"",""2020 constant prices and NCU"",""2015"",""2015"",""CHF"",""Swiss Franc"",""0"",""Units"",""2020"",""2020"",88354.6222669411,,"
"CHE,""Switzerland"",""CNPNCU"",""2020 constant prices and NCU"",""2016"",""2016"",""CHF"",""Swiss Franc"",""0"",""Units"",""2020"",""2020"",87743.0492214662,,"
"CHE,""Switzerland"",""CNPNCU"",""2020 constant prices and NCU"",""2017"",""2017"",""CHF"",""Swiss Franc"",""0"",""Units"",""2020"",""2020"",87337.2594270023,,"
"CHE,""Switzerland"",""CNPNCU"",""2020 constant prices and NCU"",""2018"",""2018"",""CHF"",""Swiss Franc"",""0"",""Units"",""2020"",""2020"",87086.236455251,,"
"CHE,""Switzerland"",""CNPNCU"",""2020 constant prices and NCU"",""2019"",""2019"",""CHF"",""Swiss Franc"",""0"",""Units"",""2020"",""2020"",88349.455003045,,"
"CHE,""Switzerland"",""CNPNCU"",""2020 constant prices and NCU"",""2020"",""2020"",""CHF"",""Swiss Franc"",""0"",""Units"",""2020"",""2020"",86899.8703061253,,"
"SVN,""Slovenia"",""CNPNCU"",""2020 constant prices and NCU"",""2005"",""2005"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",21063.9236035827,,"
"SVN,""Slovenia"",""CNPNCU"",""2020 constant prices and NCU"",""2006"",""2006"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",21754.9804495102,,"
"SVN,""Slovenia"",""CNPNCU"",""2020 constant prices and NCU"",""2007"",""2007"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",22235.3620895402,,"
"SVN,""Slovenia"",""CNPNCU"",""2020 constant prices and NCU"",""2008"",""2008"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",22569.6400928235,,"
"SVN,""Slovenia"",""CNPNCU"",""2020 constant prices and NCU"",""2009"",""2009"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",22771.23602256,,"
"SVN,""Slovenia"",""CNPNCU"",""2020 constant prices and NCU"",""2010"",""2010"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",23436.4575060552,,"
"SVN,""Slovenia"",""CNPNCU"",""2020 constant prices and NCU"",""2011"",""2011"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",23360.8252140535,,"
"SVN,""Slovenia"",""CNPNCU"",""2020 constant prices and NCU"",""2012"",""2012"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",22646.905029708,,"
"SVN,""Slovenia"",""CNPNCU"",""2020 constant prices and NCU"",""2013"",""2013"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",22306.5360844427,,"
"SVN,""Slovenia"",""CNPNCU"",""2020 constant prices and NCU"",""2014"",""2014"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",22741.2472151964,,"
"SVN,""Slovenia"",""CNPNCU"",""2020 constant prices and NCU"",""2015"",""2015"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",23220.8529619546,,"
"SVN,""Slovenia"",""CNPNCU"",""2020 constant prices and NCU"",""2016"",""2016"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",24116.4417922425,,"
"SVN,""Slovenia"",""CNPNCU"",""2020 constant prices and NCU"",""2017"",""2017"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",24532.7877999251,,"
"SVN,""Slovenia"",""CNPNCU"",""2020 constant prices and NCU"",""2018"",""2018"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",24958.125595245,,"
"SVN,""Slovenia"",""CNPNCU"",""2020 constant prices and NCU"",""2019"",""2019"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",25690.8122890324,,"
"SVN,""Slovenia"",""CNPNCU"",""2020 constant prices and NCU"",""2020"",""2020"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",26269.0704798383,,"
"EST,""Estonia"",""CNPNCU"",""2020 constant prices and NCU"",""2005"",""2005"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",10810.9562489344,,"
"EST,""Estonia"",""CNPNCU"",""2020 constant prices and NCU"",""2006"",""2006"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",11795.8210832334,,"
"EST,""Estonia"",""CNPNCU"",""2020 constant prices and NCU"",""2007"",""2007"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",13715.193468216,,"
"EST,""Estonia"",""CNPNCU"",""2020 constant prices and NCU"",""2008"",""2008"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",13891.3173438913,,"
"EST,""Estonia"",""CNPNCU"",""2020 constant prices and NCU"",""2009"",""2009"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",13599.4985800446,,"
"EST,""Estonia"",""CNPNCU"",""2020 constant prices and NCU"",""2010"",""2010"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",13461.3992253498,,"
"EST,""Estonia"",""CNPNCU"",""2020 constant prices and NCU"",""2011"",""2011"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",13150.729259886,,"
"EST,""Estonia"",""CNPNCU"",""2020 constant prices and NCU"",""2012"",""2012"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",13349.4798954883,,"
"EST,""Estonia"",""CNPNCU"",""2020 constant prices and NCU"",""2013"",""2013"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",13667.1843754922,,"
"EST,""Estonia"",""CNPNCU"",""2020 constant prices and NCU"",""2014"",""2014"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",14402.613659523,,"
"EST,""Estonia"",""CNPNCU"",""2020 constant prices and NCU"",""2015"",""2015"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",15079.004758293,,"
"EST,""Estonia"",""CNPNCU"",""2020 constant prices and NCU"",""2016"",""2016"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",15262.1727252152,,"
"EST,""Estonia"",""CNPNCU"",""2020 constant prices and NCU"",""2017"",""2017"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",16171.2537349135,,"
"EST,""Estonia"",""CNPNCU"",""2020 constant prices and NCU"",""2018"",""2018"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",17090.9875581928,,"
"EST,""Estonia"",""CNPNCU"",""2020 constant prices and NCU"",""2019"",""2019"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",18332.7659999161,,"
"EST,""Estonia"",""CNPNCU"",""2020 constant prices and NCU"",""2020"",""2020"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",18805.2554384046,,"
"AUT,""Austria"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2005"",""2005"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",49763.891701897,,"
"AUT,""Austria"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2006"",""2006"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",50524.506564447,,"
"AUT,""Austria"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2007"",""2007"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",50814.3254362109,,"
"AUT,""Austria"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2008"",""2008"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",51677.7103028473,,"
"AUT,""Austria"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2009"",""2009"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",52578.2720365933,,"
"AUT,""Austria"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2010"",""2010"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",52334.2945796686,,"
"AUT,""Austria"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2011"",""2011"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",51755.1160926445,,"
"AUT,""Austria"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2012"",""2012"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",52070.6677358327,,"
"AUT,""Austria"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2013"",""2013"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",52128.1355266082,,"
"AUT,""Austria"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2014"",""2014"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",52309.6551884715,,"
"AUT,""Austria"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2015"",""2015"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",52686.0439604668,,"
"AUT,""Austria"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2016"",""2016"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",53169.9778598907,,"
"AUT,""Austria"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2017"",""2017"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",53136.3529599885,,"
"AUT,""Austria"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2018"",""2018"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",53325.4860218118,,"
"AUT,""Austria"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2019"",""2019"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",53690.0313784628,,"
"AUT,""Austria"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2020"",""2020"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",53131.8472601512,,"
"BEL,""Belgium"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2005"",""2005"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",52969.1503587303,,"
"BEL,""Belgium"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2006"",""2006"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",53327.4499316515,,"
"BEL,""Belgium"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2007"",""2007"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",53224.860382965,,"
"BEL,""Belgium"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2008"",""2008"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",53452.9296076202,,"
"BEL,""Belgium"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2009"",""2009"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",54193.8290817752,,"
"BEL,""Belgium"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2010"",""2010"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",53969.0247192277,,"
"BEL,""Belgium"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2011"",""2011"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",54520.1406100755,,"
"BEL,""Belgium"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2012"",""2012"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",54950.8724902214,,"
"BEL,""Belgium"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2013"",""2013"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",55503.3675184005,,"
"BEL,""Belgium"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2014"",""2014"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",55808.7979316441,,"
"BEL,""Belgium"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2015"",""2015"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",55427.2863649154,,"
"BEL,""Belgium"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2016"",""2016"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",55525.9899435912,,"
"BEL,""Belgium"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2017"",""2017"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",55130.1819736769,,"
"BEL,""Belgium"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2018"",""2018"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",55387.6952980387,,"
"BEL,""Belgium"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2019"",""2019"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",56021.805353764,,"
"BEL,""Belgium"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2020"",""2020"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",54326.5981747548,,"
"CZE,""Czech Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2005"",""2005"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",21980.5698655897,,"
"CZE,""Czech Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2006"",""2006"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",22861.8470075485,,"
"CZE,""Czech Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2007"",""2007"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",23545.2859012626,,"
"CZE,""Czech Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2008"",""2008"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",23672.7315081023,,"
"CZE,""Czech Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2009"",""2009"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",23578.2215729613,,"
"CZE,""Czech Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2010"",""2010"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",24309.3725221021,,"
"CZE,""Czech Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2011"",""2011"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",24508.1196216401,,"
"CZE,""Czech Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2012"",""2012"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",24557.7123489149,,"
"CZE,""Czech Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2013"",""2013"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",24404.4136289563,,"
"CZE,""Czech Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2014"",""2014"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",24920.5383274656,,"
"CZE,""Czech Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2015"",""2015"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",25660.2261687109,,"
"CZE,""Czech Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2016"",""2016"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",26574.9058253501,,"
"CZE,""Czech Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2017"",""2017"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",27930.6903631665,,"
"CZE,""Czech Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2018"",""2018"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",29420.908126491,,"
"CZE,""Czech Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2019"",""2019"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",30354.8487119961,,"
"CZE,""Czech Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2020"",""2020"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",29884.5888161355,,"
"DNK,""Denmark"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2005"",""2005"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",50878.9370953566,,"
"DNK,""Denmark"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2006"",""2006"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",51745.2357634446,,"
"DNK,""Denmark"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2007"",""2007"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",52309.1761870157,,"
"DNK,""Denmark"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2008"",""2008"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",53017.211201936,,"
"DNK,""Denmark"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2009"",""2009"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",54302.6336273298,,"
"DNK,""Denmark"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2010"",""2010"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",54928.3171318432,,"
"DNK,""Denmark"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2011"",""2011"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",54643.7976544649,,"
"DNK,""Denmark"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2012"",""2012"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",54570.0756807942,,"
"DNK,""Denmark"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2013"",""2013"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",54924.954335293,,"
"DNK,""Denmark"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2014"",""2014"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",55975.8913486461,,"
"DNK,""Denmark"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2015"",""2015"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",56959.8436897856,,"
"DNK,""Denmark"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2016"",""2016"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",57043.3903425065,,"
"DNK,""Denmark"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2017"",""2017"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",57355.1151555023,,"
"DNK,""Denmark"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2018"",""2018"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",57794.204719732,,"
"DNK,""Denmark"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2019"",""2019"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",57967.3139494302,,"
"DNK,""Denmark"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2020"",""2020"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",58429.6521388968,,"
"FIN,""Finland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2005"",""2005"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",42356.7698606704,,"
"FIN,""Finland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2006"",""2006"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",43246.501132967,,"
"FIN,""Finland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2007"",""2007"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",43831.342288816,,"
"FIN,""Finland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2008"",""2008"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",44204.2691129914,,"
"FIN,""Finland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2009"",""2009"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",44586.3665579335,,"
"FIN,""Finland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2010"",""2010"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",45211.0434454361,,"
"FIN,""Finland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2011"",""2011"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",45233.4544959247,,"
"FIN,""Finland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2012"",""2012"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",45280.204117747,,"
"FIN,""Finland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2013"",""2013"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",44836.441529201,,"
"FIN,""Finland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2014"",""2014"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",44837.4445180097,,"
"FIN,""Finland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2015"",""2015"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",45194.1776085612,,"
"FIN,""Finland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2016"",""2016"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",45588.3582599615,,"
"FIN,""Finland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2017"",""2017"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",45338.7564886381,,"
"FIN,""Finland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2018"",""2018"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",45770.8422682442,,"
"FIN,""Finland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2019"",""2019"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",46248.5762458008,,"
"FIN,""Finland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2020"",""2020"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",46229.570198901,,"
"FRA,""France"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2005"",""2005"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",41561.9605502097,,"
"FRA,""France"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2006"",""2006"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",42027.7128210275,,"
"FRA,""France"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2007"",""2007"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",42184.5668291047,,"
"FRA,""France"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2008"",""2008"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",42102.2967323037,,"
"FRA,""France"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2009"",""2009"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",43441.63850086,,"
"FRA,""France"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2010"",""2010"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",44324.9511611263,,"
"FRA,""France"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2011"",""2011"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",44255.6792311367,,"
"FRA,""France"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2012"",""2012"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",44552.4695964852,,"
"FRA,""France"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2013"",""2013"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",44926.6938878833,,"
